year,month_num,month_abb,chapter,commodity,value_thousand_usd
2022,7,Jul,43,Furskins and artificial fur; manufactures thereof.,14297.29422
2022,7,Jul,44,Wood and articles of wood; wood charcoal.,22630.43145
2022,7,Jul,61,"Articles of apparel and clothing accessories, knitted or crocheted.",815400.6873
2022,7,Jul,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",294017.335
2022,7,Jul,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,12210.55961
2022,7,Jul,64,"Footwear, gaiters and the like; parts of such articles.",198598.5848
2022,7,Jul,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",23220.21542
2022,7,Jul,73,Articles of iron or steel.,8609.04238
2022,7,Jul,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",17569.50437
2022,7,Jul,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",166759.4749
2022,7,Jul,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",93000.74125
2022,7,Jul,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",184252.9531
2022,7,Jul,95,"Toys, games and sports requisites; parts and accessories thereof.",17935.20797
2022,7,Jul,99,Others,102590.7192
2022,6,Jun,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",14985.34595
2022,6,Jun,7,Edible vegetables and certain roots and tubers.,21891.31362
2022,6,Jun,8,Edible fruits and nuts; peel of citrus fruit or melons.,30738.73408
2022,6,Jun,10,Cereals.,33294.94575
2022,6,Jun,39,Plastics and articles thereof.,39874.9665
2022,6,Jun,40,Rubber and articles thereof.,44035.30264
2022,6,Jun,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",177698.8883
2022,6,Jun,43,Furskins and artificial fur; manufactures thereof.,9668.72424
2022,6,Jun,44,Wood and articles of wood; wood charcoal.,19597.70696
2022,6,Jun,61,"Articles of apparel and clothing accessories, knitted or crocheted.",646458.4559
2022,6,Jun,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",221527.1291
2022,6,Jun,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11378.68472
2022,6,Jun,64,"Footwear, gaiters and the like; parts of such articles.",144568.1261
2022,6,Jun,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",15545.50443
2022,6,Jun,74,Copper and articles thereof.,8992.00874
2022,6,Jun,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",18436.37696
2022,6,Jun,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",120681.4027
2022,6,Jun,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",91043.50197
2022,6,Jun,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",177405.9814
2022,6,Jun,95,"Toys, games and sports requisites; parts and accessories thereof.",14937.72451
2022,6,Jun,99,Others,104032.1515
2022,5,May,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",18538.84078
2022,5,May,7,Edible vegetables and certain roots and tubers.,21012.51422
2022,5,May,8,Edible fruits and nuts; peel of citrus fruit or melons.,47290.84921
2022,5,May,10,Cereals.,43828.15218
2022,5,May,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",12968.3096
2022,5,May,39,Plastics and articles thereof.,35170.95255
2022,5,May,40,Rubber and articles thereof.,34174.54367
2022,5,May,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",170365.2778
2022,5,May,43,Furskins and artificial fur; manufactures thereof.,9003.93965
2022,5,May,44,Wood and articles of wood; wood charcoal.,26467.44309
2022,5,May,61,"Articles of apparel and clothing accessories, knitted or crocheted.",560758.6159
2022,5,May,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",208895.3987
2022,5,May,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,13049.66105
2022,5,May,64,"Footwear, gaiters and the like; parts of such articles.",131419.709
2022,5,May,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",16397.10625
2022,5,May,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",16087.90043
2022,5,May,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",135560.3506
2022,5,May,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",75082.57407
2022,5,May,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",117641.3754
2022,5,May,95,"Toys, games and sports requisites; parts and accessories thereof.",13475.2761
2022,5,May,99,Others,98834.34475
2022,4,Apr,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",24081.343
2022,4,Apr,7,Edible vegetables and certain roots and tubers.,26201.94559
2022,4,Apr,8,Edible fruits and nuts; peel of citrus fruit or melons.,115026.727
2022,4,Apr,10,Cereals.,91237.17132
2022,4,Apr,17,Sugars and sugar confectionery.,10351.0898
2022,4,Apr,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",21884.3315
2022,4,Apr,29,Organic chemicals.,8165.37821
2022,4,Apr,39,Plastics and articles thereof.,35702.7981
2022,4,Apr,40,Rubber and articles thereof.,32111.38106
2022,4,Apr,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",176189.9125
2022,4,Apr,44,Wood and articles of wood; wood charcoal.,27309.00738
2022,4,Apr,61,"Articles of apparel and clothing accessories, knitted or crocheted.",510020.5257
2022,4,Apr,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",225329.3428
2022,4,Apr,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,14386.54731
2022,4,Apr,64,"Footwear, gaiters and the like; parts of such articles.",149198.1466
2022,4,Apr,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",22983.40099
2022,4,Apr,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",16647.63266
2022,4,Apr,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",138760.3102
2022,4,Apr,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",83486.15572
2022,4,Apr,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",62504.5948
2022,4,Apr,99,Others,97905.6916
2022,3,Mar,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",43675.35148
2022,3,Mar,7,Edible vegetables and certain roots and tubers.,91059.37521
2022,3,Mar,8,Edible fruits and nuts; peel of citrus fruit or melons.,154829.0425
2022,3,Mar,9,"Coffee, tea, maté and spices.",8392.41956
2022,3,Mar,10,Cereals.,185434.3179
2022,3,Mar,17,Sugars and sugar confectionery.,9206.03119
2022,3,Mar,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",34531.8682
2022,3,Mar,39,Plastics and articles thereof.,39361.29823
2022,3,Mar,40,Rubber and articles thereof.,48523.1791
2022,3,Mar,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",158596.7776
2022,3,Mar,44,Wood and articles of wood; wood charcoal.,28234.4508
2022,3,Mar,61,"Articles of apparel and clothing accessories, knitted or crocheted.",458067.7186
2022,3,Mar,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",220195.0688
2022,3,Mar,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,20179.84827
2022,3,Mar,64,"Footwear, gaiters and the like; parts of such articles.",143208.4276
2022,3,Mar,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",55166.33986
2022,3,Mar,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",16143.60276
2022,3,Mar,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",134775.057
2022,3,Mar,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",97241.13449
2022,3,Mar,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",61124.45805
2022,3,Mar,99,Others,113116.5677
2022,2,Feb,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",23951.70368
2022,2,Feb,7,Edible vegetables and certain roots and tubers.,63628.49729
2022,2,Feb,8,Edible fruits and nuts; peel of citrus fruit or melons.,45493.39722
2022,2,Feb,10,Cereals.,127272.7774
2022,2,Feb,17,Sugars and sugar confectionery.,7510.62894
2022,2,Feb,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",10515.4803
2022,2,Feb,39,Plastics and articles thereof.,37932.35867
2022,2,Feb,40,Rubber and articles thereof.,35224.04713
2022,2,Feb,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",164217.2615
2022,2,Feb,44,Wood and articles of wood; wood charcoal.,29876.69776
2022,2,Feb,61,"Articles of apparel and clothing accessories, knitted or crocheted.",456262.0424
2022,2,Feb,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",230638.4976
2022,2,Feb,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,18556.36385
2022,2,Feb,64,"Footwear, gaiters and the like; parts of such articles.",134649.2889
2022,2,Feb,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",18985.86693
2022,2,Feb,76,Aluminium and articles thereof,7803.12052
2022,2,Feb,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",16534.9946
2022,2,Feb,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",122009.0394
2022,2,Feb,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",73794.06128
2022,2,Feb,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",54887.37027
2022,2,Feb,99,Others,94056.97857
2022,1,Jan,6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage.",31288.2869
2022,1,Jan,7,Edible vegetables and certain roots and tubers.,64415.38218
2022,1,Jan,8,Edible fruits and nuts; peel of citrus fruit or melons.,34306.11627
2022,1,Jan,10,Cereals.,91614.42517
2022,1,Jan,17,Sugars and sugar confectionery.,9663.82257
2022,1,Jan,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",7468.0723
2022,1,Jan,39,Plastics and articles thereof.,45496.82727
2022,1,Jan,40,Rubber and articles thereof.,33949.01816
