year,month_num,month_abb,chapter,commodity,value_thousand_usd
2024,5,May,41,Raw hides and skins (other than furskins) and leather.,39311.86805
2024,5,May,44,Wood and articles of wood; wood charcoal.,30848.48547
2024,5,May,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",66080.32346
2024,5,May,52,Cotton,86418.25709
2024,5,May,55,Man- made staple fibres.,135763.5257
2024,5,May,60,Knitted or crocheted fabrics.,361144.5296
2024,5,May,72,Iron and steel.,70048.26772
2024,5,May,73,Articles of iron or steel.,60506.05459
2024,5,May,76,Aluminium and articles thereof,66050.56001
2024,5,May,83,Miscellaneous articles of base metal.,34635.77072
2024,5,May,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",134284.5474
2024,5,May,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",161318.2265
2024,5,May,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",140933.6096
2024,5,May,96,Miscellaneous manufactured articles.,30182.11757
2024,5,May,99,Others,511037.1827
2024,4,Apr,22,"Beverages, spirits and vinegar.",28751.07715
2024,4,Apr,23,Residues and waste from the food industries; prepared animal fodder.,28893.0133
2024,4,Apr,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",399171.9801
2024,4,Apr,38,Miscellaneous chemical products.,42229.33761
2024,4,Apr,39,Plastics and articles thereof.,106933.2354
2024,4,Apr,40,Rubber and articles thereof.,38415.52948
2024,4,Apr,41,Raw hides and skins (other than furskins) and leather.,40165.77088
2024,4,Apr,43,Furskins and artificial fur; manufactures thereof.,62239.71038
2024,4,Apr,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",55761.40353
2024,4,Apr,52,Cotton,66139.70041
2024,4,Apr,55,Man- made staple fibres.,125735.282
2024,4,Apr,60,Knitted or crocheted fabrics.,286708.6808
2024,4,Apr,72,Iron and steel.,44080.26849
2024,4,Apr,73,Articles of iron or steel.,56495.80842
2024,4,Apr,76,Aluminium and articles thereof,68580.83372
2024,4,Apr,83,Miscellaneous articles of base metal.,30960.17679
2024,4,Apr,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",122158.5488
2024,4,Apr,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",157976.559
2024,4,Apr,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",129249.999
2024,4,Apr,96,Miscellaneous manufactured articles.,28979.68742
2024,4,Apr,99,Others,510020.9089
2024,3,Mar,22,"Beverages, spirits and vinegar.",27308.74166
2024,3,Mar,23,Residues and waste from the food industries; prepared animal fodder.,31421.29518
2024,3,Mar,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",297344.8267
2024,3,Mar,38,Miscellaneous chemical products.,32022.17023
2024,3,Mar,39,Plastics and articles thereof.,100855.5813
2024,3,Mar,40,Rubber and articles thereof.,41469.86082
2024,3,Mar,41,Raw hides and skins (other than furskins) and leather.,32660.13698
2024,3,Mar,43,Furskins and artificial fur; manufactures thereof.,53765.36149
2024,3,Mar,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",50678.50533
2024,3,Mar,52,Cotton,58390.96473
2024,3,Mar,55,Man- made staple fibres.,89482.29294
2024,3,Mar,60,Knitted or crocheted fabrics.,198593.9788
2024,3,Mar,72,Iron and steel.,37858.84818
2024,3,Mar,73,Articles of iron or steel.,56746.82144
2024,3,Mar,76,Aluminium and articles thereof,51894.84339
2024,3,Mar,83,Miscellaneous articles of base metal.,29411.31449
2024,3,Mar,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",119414.0069
2024,3,Mar,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",144844.8874
2024,3,Mar,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",138489.9188
2024,3,Mar,96,Miscellaneous manufactured articles.,23974.55786
2024,3,Mar,99,Others,483124.1179
2024,2,Feb,22,"Beverages, spirits and vinegar.",23698.46677
2024,2,Feb,23,Residues and waste from the food industries; prepared animal fodder.,29771.04715
2024,2,Feb,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",343777.2987
2024,2,Feb,38,Miscellaneous chemical products.,47891.07385
2024,2,Feb,39,Plastics and articles thereof.,92092.6216
2024,2,Feb,40,Rubber and articles thereof.,27907.19393
2024,2,Feb,41,Raw hides and skins (other than furskins) and leather.,26754.62265
2024,2,Feb,44,Wood and articles of wood; wood charcoal.,22325.28356
2024,2,Feb,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",42076.63125
2024,2,Feb,52,Cotton,41919.73597
2024,2,Feb,55,Man- made staple fibres.,114366.3841
2024,2,Feb,60,Knitted or crocheted fabrics.,202696.048
2024,2,Feb,72,Iron and steel.,41112.38761
2024,2,Feb,73,Articles of iron or steel.,54266.51039
2024,2,Feb,76,Aluminium and articles thereof,50439.121
2024,2,Feb,83,Miscellaneous articles of base metal.,26111.96114
2024,2,Feb,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",104757.459
2024,2,Feb,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",173662.0112
2024,2,Feb,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",141212.0801
2024,2,Feb,96,Miscellaneous manufactured articles.,21966.42827
2024,2,Feb,99,Others,416209.938
2024,1,Jan,23,Residues and waste from the food industries; prepared animal fodder.,27602.53868
2024,1,Jan,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",308035.7573
2024,1,Jan,31,Fertilisers.,26170.43955
2024,1,Jan,38,Miscellaneous chemical products.,51579.42865
2024,1,Jan,39,Plastics and articles thereof.,110403.9488
2024,1,Jan,40,Rubber and articles thereof.,35377.92701
2024,1,Jan,41,Raw hides and skins (other than furskins) and leather.,38324.20516
2024,1,Jan,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",47931.07493
2024,1,Jan,52,Cotton,66731.55844
2024,1,Jan,55,Man- made staple fibres.,106934.5042
2024,1,Jan,60,Knitted or crocheted fabrics.,201092.4453
2024,1,Jan,64,"Footwear, gaiters and the like; parts of such articles.",25671.92482
2024,1,Jan,72,Iron and steel.,45526.91765
2024,1,Jan,73,Articles of iron or steel.,57303.23143
2024,1,Jan,76,Aluminium and articles thereof,55517.7951
2024,1,Jan,83,Miscellaneous articles of base metal.,29830.22112
2024,1,Jan,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",114030.1948
2024,1,Jan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",157118.0993
2024,1,Jan,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",87138.46367
2024,1,Jan,96,Miscellaneous manufactured articles.,26456.47302
2024,1,Jan,99,Others,471333.533
2023,12,Dec,23,Residues and waste from the food industries; prepared animal fodder.,35157.82023
2023,12,Dec,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",319555.1268
2023,12,Dec,30,Pharmaceutical products.,33059.26165
2023,12,Dec,31,Fertilisers.,35808.73827
2023,12,Dec,38,Miscellaneous chemical products.,76202.4724
2023,12,Dec,39,Plastics and articles thereof.,96137.20889
2023,12,Dec,40,Rubber and articles thereof.,30776.22504
2023,12,Dec,41,Raw hides and skins (other than furskins) and leather.,36388.41122
2023,12,Dec,44,Wood and articles of wood; wood charcoal.,32351.47773
2023,12,Dec,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",48262.21549
2023,12,Dec,52,Cotton,61181.59468
2023,12,Dec,55,Man- made staple fibres.,102383.4832
2023,12,Dec,60,Knitted or crocheted fabrics.,203931.9031
2023,12,Dec,72,Iron and steel.,39239.13524
2023,12,Dec,73,Articles of iron or steel.,53160.12296
2023,12,Dec,76,Aluminium and articles thereof,49558.64745
2023,12,Dec,83,Miscellaneous articles of base metal.,29433.05927
2023,12,Dec,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",130965.9561
2023,12,Dec,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",181124.116
2023,12,Dec,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",84612.94401
2023,12,Dec,99,Others,497566.3323
2023,11,Nov,22,"Beverages, spirits and vinegar.",25086.09262
2023,11,Nov,23,Residues and waste from the food industries; prepared animal fodder.,35654.49928
2023,11,Nov,24,Tobacco and manufactured tobacco substitutes,32018.36554
2023,11,Nov,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",283368.4124
2023,11,Nov,31,Fertilisers.,25657.94562
2023,11,Nov,38,Miscellaneous chemical products.,54789.9758
2023,11,Nov,39,Plastics and articles thereof.,91545.09617
2023,11,Nov,40,Rubber and articles thereof.,33324.24966
2023,11,Nov,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",43608.57476
2023,11,Nov,52,Cotton,49170.79818
2023,11,Nov,55,Man- made staple fibres.,95604.20424
2023,11,Nov,60,Knitted or crocheted fabrics.,198759.6647
2023,11,Nov,72,Iron and steel.,27257.60203
2023,11,Nov,73,Articles of iron or steel.,55639.59777
2023,11,Nov,74,Copper and articles thereof.,27384.81618
2023,11,Nov,76,Aluminium and articles thereof,40743.16867
2023,11,Nov,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",100608.6679
2023,11,Nov,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",141657.8074
2023,11,Nov,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",93692.17924
2023,11,Nov,96,Miscellaneous manufactured articles.,25495.75244
2023,11,Nov,99,Others,450174.4851
2023,10,Oct,23,Residues and waste from the food industries; prepared animal fodder.,40185.47938
2023,10,Oct,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",243342.6434
2023,10,Oct,31,Fertilisers.,28983.32237
2023,10,Oct,38,Miscellaneous chemical products.,81746.9149
2023,10,Oct,39,Plastics and articles thereof.,82982.19368
2023,10,Oct,40,Rubber and articles thereof.,27305.01091
2023,10,Oct,41,Raw hides and skins (other than furskins) and leather.,26756.08374
2023,10,Oct,43,Furskins and artificial fur; manufactures thereof.,44458.65872
2023,10,Oct,44,Wood and articles of wood; wood charcoal.,26722.94539
2023,10,Oct,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",38228.23571
2023,10,Oct,52,Cotton,40831.12395
2023,10,Oct,55,Man- made staple fibres.,92198.52275
2023,10,Oct,60,Knitted or crocheted fabrics.,204507.7441
2023,10,Oct,72,Iron and steel.,25443.29874
2023,10,Oct,73,Articles of iron or steel.,40678.17447
2023,10,Oct,76,Aluminium and articles thereof,44248.93842
2023,10,Oct,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",96350.33337
2023,10,Oct,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",111298.0271
2023,10,Oct,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",87159.00936
2023,10,Oct,96,Miscellaneous manufactured articles.,22145.06377
2023,10,Oct,99,Others,452732.3988
2023,9,Sep,23,Residues and waste from the food industries; prepared animal fodder.,37640.92206
2023,9,Sep,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",259120.8491
2023,9,Sep,31,Fertilisers.,33231.2721
2023,9,Sep,38,Miscellaneous chemical products.,87333.02558
2023,9,Sep,39,Plastics and articles thereof.,90671.51332
2023,9,Sep,40,Rubber and articles thereof.,28206.19552
2023,9,Sep,41,Raw hides and skins (other than furskins) and leather.,24421.64065
2023,9,Sep,43,Furskins and artificial fur; manufactures thereof.,37964.78893
2023,9,Sep,44,Wood and articles of wood; wood charcoal.,24517.21989
2023,9,Sep,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",40952.84173
2023,9,Sep,52,Cotton,53592.04285
2023,9,Sep,55,Man- made staple fibres.,98966.42022
2023,9,Sep,60,Knitted or crocheted fabrics.,227765.2909
2023,9,Sep,72,Iron and steel.,26152.31328
2023,9,Sep,73,Articles of iron or steel.,63174.88617
2023,9,Sep,76,Aluminium and articles thereof,40008.16924
2023,9,Sep,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",91660.18896
2023,9,Sep,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",116334.3808
2023,9,Sep,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",97189.74046
2023,9,Sep,96,Miscellaneous manufactured articles.,25060.05623
2023,9,Sep,99,Others,451118.3096
2023,8,Aug,23,Residues and waste from the food industries; prepared animal fodder.,147103.3563
2023,8,Aug,24,Tobacco and manufactured tobacco substitutes,28292.39453
2023,8,Aug,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances;mineral waxes.",263057.9324
2023,8,Aug,30,Pharmaceutical products.,28212.90383
2023,8,Aug,31,Fertilisers.,31317.26728
2023,8,Aug,38,Miscellaneous chemical products.,85584.81112
2023,8,Aug,39,Plastics and articles thereof.,88094.27884
2023,8,Aug,40,Rubber and articles thereof.,28405.57203
2023,8,Aug,44,Wood and articles of wood; wood charcoal.,30374.98793
2023,8,Aug,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",44690.78603
2023,8,Aug,52,Cotton,45445.37478
2023,8,Aug,55,Man- made staple fibres.,84705.27027
2023,8,Aug,60,Knitted or crocheted fabrics.,224133.5633
2023,8,Aug,70,Glass and glassware.,28852.21198
2023,8,Aug,72,Iron and steel.,38417.71225
2023,8,Aug,73,Articles of iron or steel.,39284.02807
2023,8,Aug,76,Aluminium and articles thereof,53138.23355
2023,8,Aug,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",112112.1557
2023,8,Aug,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",124061.1176
2023,8,Aug,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",102063.4897
2023,8,Aug,99,Others,477402.1202
